,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead,dates
37564,2020/3/29,ä¸_,CN,å¹¿ä__,440000,æ±_°¾å¸,441500,5,0,5,0,2020/3/29
37565,2020/3/29,ä¸_,CN,å¹¿ä__,440000,æ²³æ_å¸,441600,4,0,4,0,2020/3/29
37566,2020/3/29,ä¸_,CN,å¹¿ä__,440000,_³æ_å¸,441700,14,0,14,0,2020/3/29
37567,2020/3/29,ä¸_,CN,å¹¿ä__,440000,æ¸__å¸,441800,12,0,12,0,2020/3/29
37568,2020/3/29,ä¸_,CN,å¹¿ä__,440000,ä¸__å¸,441900,100,0,99,1,2020/3/29
37569,2020/3/29,ä¸_,CN,å¹¿ä__,440000,ä¸±±å¸,442000,68,0,68,0,2020/3/29
37570,2020/3/29,ä¸_,CN,å¹¿ä__,440000,æ½_å¸,445100,6,0,5,0,2020/3/29
37571,2020/3/29,ä¸_,CN,å¹¿ä__,440000,__å¸,445200,9,0,8,0,2020/3/29
37572,2020/3/29,ä¸_,CN,å¹¿ä__,440000,äº_µ®å¸,445300,0,0,0,0,2020/3/29
37573,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,,,254,0,250,2,2020/3/29
37574,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,å¢_è¾__,4500y0,2,0,0,0,2020/3/29
37575,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,___å¸,450100,55,0,55,0,2020/3/29
37576,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,_³å_å¸,450200,24,0,24,0,2020/3/29
37577,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,æ¡__å¸,450300,32,0,32,0,2020/3/29
37578,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,æ¢§å_å¸,450400,5,0,5,0,2020/3/29
37579,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,__µ·å¸,450500,44,0,43,1,2020/3/29
37580,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,_²å_æ¸_,450600,19,0,19,0,2020/3/29
37581,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,_¦å_å¸,450700,8,0,8,0,2020/3/29
37582,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,è´µæ¸¯å¸,450800,8,0,8,0,2020/3/29
37583,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,___å¸,450900,11,0,11,0,2020/3/29
37584,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,_¾è_å¸,451000,3,0,3,0,2020/3/29
37585,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,è´ºå_å¸,451100,4,0,4,0,2020/3/29
37586,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,æ²³æ_å¸,451200,28,0,27,1,2020/3/29
37587,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,_¥åå¸,451300,11,0,11,0,2020/3/29
37588,2020/3/29,ä¸_,CN,å¹¿è¥¿å£__²»_,450000,å´_·¦å¸,451400,0,0,0,0,2020/3/29
37589,2020/3/29,ä¸_,CN,æµ·å__,460000,,,168,0,162,6,2020/3/29
37590,2020/3/29,ä¸_,CN,æµ·å__,460000,å¢_è¾__,4600y0,0,0,0,0,2020/3/29
37591,2020/3/29,ä¸_,CN,æµ·å__,460000,æµ·å_å¸,460100,39,0,39,0,2020/3/29
37592,2020/3/29,ä¸_,CN,æµ·å__,460000,ä¸__å¸,460200,54,0,53,1,2020/3/29
37593,2020/3/29,ä¸_,CN,æµ·å__,460000,ä¸__å¸,460300,0,0,0,0,2020/3/29
37594,2020/3/29,ä¸_,CN,æµ·å__,460000,___å¸,460400,15,0,14,1,2020/3/29
37595,2020/3/29,ä¸_,CN,æµ·å__,460000,äº__å±±å_,469001,0,0,0,0,2020/3/29
37596,2020/3/29,ä¸_,CN,æµ·å__,460000,_¼æµ·å¸,469002,6,0,5,1,2020/3/29
37597,2020/3/29,ä¸_,CN,æµ·å__,460000,___å¸,469005,3,0,3,0,2020/3/29
37598,2020/3/29,ä¸_,CN,æµ·å__,460000,ä¸__å¸,469006,13,0,13,0,2020/3/29
37599,2020/3/29,ä¸_,CN,æµ·å__,460000,ä¸__å¸,469007,3,0,2,1,2020/3/29
37600,2020/3/29,ä¸_,CN,æµ·å__,460000,å®___,469021,3,0,2,1,2020/3/29
37601,2020/3/29,ä¸_,CN,æµ·å__,460000,å±__,469022,0,0,0,0,2020/3/29
37602,2020/3/29,ä¸_,CN,æµ·å__,460000,æ¾___,469023,9,0,8,1,2020/3/29
37603,2020/3/29,ä¸_,CN,æµ·å__,460000,ä¸´é__,469024,6,0,6,0,2020/3/29
37604,2020/3/29,ä¸_,CN,æµ·å__,460000,_½æ_é»___²»_,469025,0,0,0,0,2020/3/29
37605,2020/3/29,ä¸_,CN,æµ·å__,460000,___é»___²»_,469026,7,0,7,0,2020/3/29
37606,2020/3/29,ä¸_,CN,æµ·å__,460000,ä¹__é»___²»_,469027,2,0,2,0,2020/3/29
37607,2020/3/29,ä¸_,CN,æµ·å__,460000,_µæ°´é»___²»_,469028,4,0,4,0,2020/3/29
37608,2020/3/29,ä¸_,CN,æµ·å__,460000,ä¿_º­é»______²»_,469029,3,0,3,0,2020/3/29
37609,2020/3/29,ä¸_,CN,æµ·å__,460000,_¼ä¸­é»______²»_,469030,1,0,1,0,2020/3/29
37610,2020/3/29,ä¸_,CN,___å¸,500000,,,579,0,570,6,2020/3/29
37611,2020/3/29,ä¸_,CN,___å¸,500000,é«___,400039,4,0,4,0,2020/3/29
37612,2020/3/29,ä¸_,CN,___å¸,500000,ä¸¤æ__°å_,401147,17,0,17,0,2020/3/29
37613,2020/3/29,ä¸_,CN,___å¸,500000,å¢_è¾__,5000y0,3,0,0,0,2020/3/29
37614,2020/3/29,ä¸_,CN,___å¸,500000,ä¸___,500101,118,0,114,4,2020/3/29
37615,2020/3/29,ä¸_,CN,___å¸,500000,æ¶__,500102,5,0,5,0,2020/3/29
37616,2020/3/29,ä¸_,CN,___å¸,500000,æ¸_¸­_,500103,20,0,20,0,2020/3/29
37617,2020/3/29,ä¸_,CN,___å¸,500000,å¤§æ¸¡_£å_,500104,7,0,7,0,2020/3/29
37618,2020/3/29,ä¸_,CN,___å¸,500000,æ±___,500105,28,0,28,0,2020/3/29
37619,2020/3/29,ä¸_,CN,___å¸,500000,æ²_____,500106,9,0,9,0,2020/3/29
37620,2020/3/29,ä¸_,CN,___å¸,500000,ä¹___¡å_,500107,21,0,20,1,2020/3/29
37621,2020/3/29,ä¸_,CN,___å¸,500000,__²¸_,500108,15,0,15,0,2020/3/29
37622,2020/3/29,ä¸_,CN,___å¸,500000,___,500109,0,0,0,0,2020/3/29
37623,2020/3/29,ä¸_,CN,___å¸,500000,ç¶¦æ__,500110,23,0,23,0,2020/3/29
37624,2020/3/29,ä¸_,CN,___å¸,500000,å¤§è¶³_,500111,14,0,14,0,2020/3/29
37625,2020/3/29,ä¸_,CN,___å¸,500000,æ¸___,500112,17,0,17,0,2020/3/29
37626,2020/3/29,ä¸_,CN,___å¸,500000,å·´å__,500113,6,0,6,0,2020/3/29
37627,2020/3/29,ä¸_,CN,___å¸,500000,é»___,500114,2,0,2,0,2020/3/29
37628,2020/3/29,ä¸_,CN,___å¸,500000,_¿å_,500115,22,0,22,0,2020/3/29
37629,2020/3/29,ä¸_,CN,___å¸,500000,æ±_´¥_,500116,4,0,4,0,2020/3/29
37630,2020/3/29,ä¸_,CN,___å¸,500000,____,500117,23,0,23,0,2020/3/29
37631,2020/3/29,ä¸_,CN,___å¸,500000,æ°¸å__,500118,5,0,5,0,2020/3/29
37632,2020/3/29,ä¸_,CN,___å¸,500000,____,500119,0,0,0,0,2020/3/29
37633,2020/3/29,ä¸_,CN,___å¸,500000,_§å±±_,500120,9,0,9,0,2020/3/29
37634,2020/3/29,ä¸_,CN,___å¸,500000,___,500151,10,0,10,0,2020/3/29
37635,2020/3/29,ä¸_,CN,___å¸,500000,æ½¼å__,500152,18,0,18,0,2020/3/29
37636,2020/3/29,ä¸_,CN,___å¸,500000,_£æ__,500153,9,0,9,0,2020/3/29
37637,2020/3/29,ä¸_,CN,___å¸,500000,å¼å·__,500154,21,0,20,1,2020/3/29
37638,2020/3/29,ä¸_,CN,___å¸,500000,æ¢_¹³_,500155,4,0,4,0,2020/3/29
37639,2020/3/29,ä¸_,CN,___å¸,500000,æ­¦é__,500156,1,0,1,0,2020/3/29
37640,2020/3/29,ä¸_,CN,___å¸,500000,____,500229,2,0,2,0,2020/3/29
37641,2020/3/29,ä¸_,CN,___å¸,500000,ä¸°é__,500230,10,0,10,0,2020/3/29
37642,2020/3/29,ä¸_,CN,___å¸,500000,___,500231,20,0,20,0,2020/3/29
37643,2020/3/29,ä¸_,CN,___å¸,500000,å¿__,500233,21,0,21,0,2020/3/29
37644,2020/3/29,ä¸_,CN,___å¸,500000,äº___,500235,25,0,25,0,2020/3/29
37645,2020/3/29,ä¸_,CN,___å¸,500000,å¥___,500236,22,0,22,0,2020/3/29
37646,2020/3/29,ä¸_,CN,___å¸,500000,å·±±_,500237,10,0,10,0,2020/3/29
37647,2020/3/29,ä¸_,CN,___å¸,500000,å·ºª_,500238,14,0,14,0,2020/3/29
37648,2020/3/29,ä¸_,CN,___å¸,500000,_³æ______æ²»å_,500240,15,0,15,0,2020/3/29
37649,2020/3/29,ä¸_,CN,___å¸,500000,ç§å±±å_å®¶æ_____²»_,500241,1,0,1,0,2020/3/29
37650,2020/3/29,ä¸_,CN,___å¸,500000,___________æ²»å_,500242,1,0,1,0,2020/3/29
37651,2020/3/29,ä¸_,CN,___å¸,500000,å½°´________æ²»å_,500243,2,0,2,0,2020/3/29
37652,2020/3/29,ä¸_,CN,___å¸,500000,ä¸__ç»___,5002f0,1,0,1,0,2020/3/29
37653,2020/3/29,ä¸_,CN,____,510000,,,550,0,536,3,2020/3/29
37654,2020/3/29,ä¸_,CN,____,510000,å¢_è¾__,5100y0,0,0,0,0,2020/3/29
37655,2020/3/29,ä¸_,CN,____,510000,___å¸,510100,155,0,141,3,2020/3/29
37656,2020/3/29,ä¸_,CN,____,510000,_´¡å¸,510300,9,0,9,0,2020/3/29
37657,2020/3/29,ä¸_,CN,____,510000,____å¸,510400,16,0,16,0,2020/3/29
37658,2020/3/29,ä¸_,CN,____,510000,æ³¸å_å¸,510500,24,0,24,0,2020/3/29
37659,2020/3/29,ä¸_,CN,____,510000,å¾·é_å¸,510600,18,0,18,0,2020/3/29
37660,2020/3/29,ä¸_,CN,____,510000,ç»µé_å¸,510700,22,0,22,0,2020/3/29
37661,2020/3/29,ä¸_,CN,____,510000,å¹¿å_å¸,510800,6,0,6,0,2020/3/29
37662,2020/3/29,ä¸_,CN,____,510000,___å¸,510900,17,0,17,0,2020/3/29
37663,2020/3/29,ä¸_,CN,____,510000,___å¸,511000,22,0,22,0,2020/3/29
37664,2020/3/29,ä¸_,CN,____,510000,ä¹_±±å¸,511100,3,0,3,0,2020/3/29
37665,2020/3/29,ä¸_,CN,____,510000,___å¸,511300,39,0,39,0,2020/3/29
37666,2020/3/29,ä¸_,CN,____,510000,__±±å¸,511400,8,0,8,0,2020/3/29
37667,2020/3/29,ä¸_,CN,____,510000,å®_å¸,511500,12,0,12,0,2020/3/29
37668,2020/3/29,ä¸_,CN,____,510000,å¹¿å_å¸,511600,30,0,30,0,2020/3/29
37669,2020/3/29,ä¸_,CN,____,510000,è¾¾å_å¸,511700,42,0,42,0,2020/3/29
37670,2020/3/29,ä¸_,CN,____,510000,___å¸,511800,7,0,7,0,2020/3/29
37671,2020/3/29,ä¸_,CN,____,510000,å·´ä¸­å¸,511900,24,0,24,0,2020/3/29
37672,2020/3/29,ä¸_,CN,____,510000,èµ__å¸,512000,4,0,4,0,2020/3/29
37673,2020/3/29,ä¸_,CN,____,510000,_¿å____ç¾___²»å·,513200,1,0,1,0,2020/3/29
37674,2020/3/29,ä¸_,CN,____,510000,_______²»å·,513300,78,0,78,0,2020/3/29
37675,2020/3/29,ä¸_,CN,____,510000,__±±å½___²»å·,513400,13,0,13,0,2020/3/29
37676,2020/3/29,ä¸_,CN,è´µå__,520000,,,147,0,144,2,2020/3/29
37677,2020/3/29,ä¸_,CN,è´µå__,520000,å¢_è¾__,5200y0,1,0,0,0,2020/3/29
37678,2020/3/29,ä¸_,CN,è´µå__,520000,è´µé_å¸,520100,36,0,35,1,2020/3/29
37679,2020/3/29,ä¸_,CN,è´µå__,520000,__æ°´å_,520200,10,0,9,1,2020/3/29
37680,2020/3/29,ä¸_,CN,è´µå__,520000,_µä_å¸,520300,32,0,32,0,2020/3/29
37681,2020/3/29,ä¸_,CN,è´µå__,520000,å®_¡ºå¸,520400,4,0,4,0,2020/3/29
37682,2020/3/29,ä¸_,CN,è´µå__,520000,æ¯__å¸,520500,23,0,23,0,2020/3/29
37683,2020/3/29,ä¸_,CN,è´µå__,520000,___å¸,520600,10,0,10,0,2020/3/29
37684,2020/3/29,ä¸_,CN,è´µå__,520000,é»_¥¿___ä¾______²»å·,522300,4,0,4,0,2020/3/29
37685,2020/3/29,ä¸_,CN,è´µå__,520000,é»___________æ²»å_,522600,10,0,10,0,2020/3/29
37686,2020/3/29,ä¸_,CN,è´µå__,520000,é»__å¸________æ²»å_,522700,17,0,17,0,2020/3/29
37687,2020/3/29,ä¸_,CN,äº___,530000,,,180,0,172,2,2020/3/29
37688,2020/3/29,ä¸_,CN,äº___,530000,å¢_è¾__,5300y0,6,0,0,0,2020/3/29
37689,2020/3/29,ä¸_,CN,äº___,530000,___å¸,530100,53,0,53,0,2020/3/29
37690,2020/3/29,ä¸_,CN,äº___,530000,_²é_å¸,530300,13,0,13,0,2020/3/29
37691,2020/3/29,ä¸_,CN,äº___,530000,__ºªå¸,530400,14,0,13,1,2020/3/29
37692,2020/3/29,ä¸_,CN,äº___,530000,ä¿_±±å¸,530500,9,0,9,0,2020/3/29
37693,2020/3/29,ä¸_,CN,äº___,530000,___,530600,25,0,25,0,2020/3/29
37694,2020/3/29,ä¸_,CN,äº___,530000,ä¸½æ_å¸,530700,7,0,7,0,2020/3/29
37695,2020/3/29,ä¸_,CN,äº___,530000,_´±å¸,530800,4,0,4,0,2020/3/29
37696,2020/3/29,ä¸_,CN,äº___,530000,ä¸´æ²§å¸,530900,1,0,1,0,2020/3/29
37697,2020/3/29,ä¸_,CN,äº___,530000,æ¥__å½___²»å·,532300,4,0,4,0,2020/3/29
37698,2020/3/29,ä¸_,CN,äº___,530000,çº¢æ²³__°¼______æ²»å_,532500,9,0,9,0,2020/3/29
37699,2020/3/29,ä¸_,CN,äº___,530000,__±±å£_____²»å·,532600,2,0,2,0,2020/3/29
37700,2020/3/29,ä¸_,CN,äº___,530000,è¥¿å___º³_£æ__²»å·,532800,15,0,14,1,2020/3/29
37701,2020/3/29,ä¸_,CN,äº___,530000,å¤§ç__½æ__²»å·,532900,13,0,13,0,2020/3/29
37702,2020/3/29,ä¸_,CN,äº___,530000,å¾·å__£æ_____æ²»å_,533100,5,0,5,0,2020/3/29
37703,2020/3/29,ä¸_,CN,äº___,530000,_________æ²»å_,533300,0,0,0,0,2020/3/29
37704,2020/3/29,ä¸_,CN,äº___,530000,è¿_____²»å·,533400,0,0,0,0,2020/3/29
37705,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,,,1,0,1,0,2020/3/29
37706,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,å¢_è¾__,5400y0,0,0,0,0,2020/3/29
37707,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,___å¸,540100,1,0,1,0,2020/3/29
37708,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,_¥å____,540200,0,0,0,0,2020/3/29
37709,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,___å¸,540300,0,0,0,0,2020/3/29
37710,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,___å¸,540400,0,0,0,0,2020/3/29
37711,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,å±±å_å¸,540500,0,0,0,0,2020/3/29
37712,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,_£æ_,542400,0,0,0,0,2020/3/29
37713,2020/3/29,ä¸_,CN,è¥¿è__²»_,540000,_¿é__°å_,542500,0,0,0,0,2020/3/29
37714,2020/3/29,ä¸_,CN,__¥¿_,610000,,,253,0,242,3,2020/3/29
37715,2020/3/29,ä¸_,CN,__¥¿_,610000,å¢_è¾__,6100y0,8,0,0,0,2020/3/29
37716,2020/3/29,ä¸_,CN,__¥¿_,610000,è¥¿å_å¸,610100,120,0,117,3,2020/3/29
37717,2020/3/29,ä¸_,CN,__¥¿_,610000,___å¸,610200,8,0,8,0,2020/3/29
37718,2020/3/29,ä¸_,CN,__¥¿_,610000,å®_¸¡å¸,610300,13,0,13,0,2020/3/29
37719,2020/3/29,ä¸_,CN,__¥¿_,610000,_¸é_å¸,610400,17,0,17,0,2020/3/29
37720,2020/3/29,ä¸_,CN,__¥¿_,610000,æ¸_å¸,610500,15,0,15,0,2020/3/29
37721,2020/3/29,ä¸_,CN,__¥¿_,610000,å»¶å_å¸,610600,8,0,8,0,2020/3/29
37722,2020/3/29,ä¸_,CN,__¥¿_,610000,æ±_¸­å¸,610700,26,0,26,0,2020/3/29
37723,2020/3/29,ä¸_,CN,__¥¿_,610000,æ¦__å¸,610800,3,0,3,0,2020/3/29
37724,2020/3/29,ä¸_,CN,__¥¿_,610000,å®_º·å¸,610900,26,0,26,0,2020/3/29
37725,2020/3/29,ä¸_,CN,__¥¿_,610000,_¨å_ç¤ºè__,610d12,1,0,1,0,2020/3/29
37726,2020/3/29,ä¸_,CN,__¥¿_,610000,___å¸,611000,7,0,7,0,2020/3/29
37727,2020/3/29,ä¸_,CN,__¥¿_,610000,_©å_,715400,1,0,1,0,2020/3/29
37728,2020/3/29,ä¸_,CN,____,620000,,,138,0,125,2,2020/3/29
37729,2020/3/29,ä¸_,CN,____,620000,å¢_è¾__,6200y0,46,0,36,0,2020/3/29
37730,2020/3/29,ä¸_,CN,____,620000,_°å_å¸,620100,37,0,34,2,2020/3/29
37731,2020/3/29,ä¸_,CN,____,620000,__³ª_³å_,620200,0,0,0,0,2020/3/29
37732,2020/3/29,ä¸_,CN,____,620000,___å¸,620300,1,0,1,0,2020/3/29
37733,2020/3/29,ä¸_,CN,____,620000,_½é_å¸,620400,4,0,4,0,2020/3/29
37734,2020/3/29,ä¸_,CN,____,620000,å¤©æ°´å¸,620500,12,0,12,0,2020/3/29
37735,2020/3/29,ä¸_,CN,____,620000,æ­¦å_å¸,620600,0,0,0,0,2020/3/29
37736,2020/3/29,ä¸_,CN,____,620000,å¼__å¸,620700,2,0,2,0,2020/3/29
37737,2020/3/29,ä¸_,CN,____,620000,å¹³å_å¸,620800,9,0,9,0,2020/3/29
37738,2020/3/29,ä¸_,CN,____,620000,___å¸,620900,0,0,0,0,2020/3/29
37739,2020/3/29,ä¸_,CN,____,620000,åº__å¸,621000,3,0,3,0,2020/3/29
37740,2020/3/29,ä¸_,CN,____,620000,å®_¥¿å¸,621100,9,0,9,0,2020/3/29
37741,2020/3/29,ä¸_,CN,____,620000,___å¸,621200,4,0,4,0,2020/3/29
37742,2020/3/29,ä¸_,CN,____,620000,ä¸´å____²»å·,622900,3,0,3,0,2020/3/29
37743,2020/3/29,ä¸_,CN,____,620000,_______²»å·,623000,8,0,8,0,2020/3/29
37744,2020/3/29,ä¸_,CN,__µ·_,630000,,,18,0,18,0,2020/3/29
37745,2020/3/29,ä¸_,CN,__µ·_,630000,å¢_è¾__,6300y0,0,0,0,0,2020/3/29
37746,2020/3/29,ä¸_,CN,__µ·_,630000,è¥¿å_å¸,630100,15,0,15,0,2020/3/29
37747,2020/3/29,ä¸_,CN,__µ·_,630000,æµ·ä_å¸,630200,0,0,0,0,2020/3/29
37748,2020/3/29,ä¸_,CN,__µ·_,630000,æµ·å_____²»å·,632200,3,0,3,0,2020/3/29
37749,2020/3/29,ä¸_,CN,__µ·_,630000,é»______²»å·,632300,0,0,0,0,2020/3/29
37750,2020/3/29,ä¸_,CN,__µ·_,630000,æµ·å_____²»å·,632500,0,0,0,0,2020/3/29
37751,2020/3/29,ä¸_,CN,__µ·_,630000,_______²»å·,632600,0,0,0,0,2020/3/29
37752,2020/3/29,ä¸_,CN,__µ·_,630000,_______²»å·,632700,0,0,0,0,2020/3/29
37753,2020/3/29,ä¸_,CN,__µ·_,630000,æµ·è¥¿_________æ²»å_,632800,0,0,0,0,2020/3/29
37754,2020/3/29,ä¸_,CN,å®_____²»_,640000,,,75,0,75,0,2020/3/29
37755,2020/3/29,ä¸_,CN,å®_____²»_,640000,å®__ç®¡åä¼,6400xz,1,0,1,0,2020/3/29
37756,2020/3/29,ä¸_,CN,å®_____²»_,640000,å¢_è¾__,6400y0,0,0,0,0,2020/3/29
37757,2020/3/29,ä¸_,CN,å®_____²»_,640000,_¶å_å¸,640100,36,0,36,0,2020/3/29
37758,2020/3/29,ä¸_,CN,å®_____²»_,640000,_³å_å±±å_,640200,1,0,1,0,2020/3/29
37759,2020/3/29,ä¸_,CN,å®_____²»_,640000,_´å_å¸,640300,28,0,28,0,2020/3/29
37760,2020/3/29,ä¸_,CN,å®_____²»_,640000,_ºå_å¸,640400,5,0,5,0,2020/3/29
37761,2020/3/29,ä¸_,CN,å®_____²»_,640000,ä¸_å¸,640500,4,0,4,0,2020/3/29
37762,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,,,76,0,73,3,2020/3/29
37763,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,ç¬_å¸,6500x1,4,0,3,1,2020/3/29
37764,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,ç¬_å¸,6500x2,1,0,1,0,2020/3/29
37765,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,å¢_è¾__,6500y0,0,0,0,0,2020/3/29
37766,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,ä¹___¨é_å¸,650100,23,0,23,0,2020/3/29
37767,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,______å¸,650200,0,0,0,0,2020/3/29
37768,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_____,650400,3,0,3,0,2020/3/29
37769,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,___å¸,650500,0,0,0,0,2020/3/29
37770,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,ç¬_äº__,650d84,3,0,3,0,2020/3/29
37771,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,ç¬_å¸,650ee6,10,0,9,1,2020/3/29
37772,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_______²»å·,652300,4,0,4,0,2020/3/29
37773,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,___å¡______²»å·,652700,0,0,0,0,2020/3/29
37774,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,å·´é______²»å·,652800,3,0,3,0,2020/3/29
37775,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_¿å_____,652900,1,0,1,0,2020/3/29
37776,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,____________²»å·,653000,0,0,0,0,2020/3/29
37777,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_ä»_°å_,653100,0,0,0,0,2020/3/29
37778,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,____°å_,653200,0,0,0,0,2020/3/29
37779,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,ä¼________æ²»å_,654000,18,0,18,0,2020/3/29
37780,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,å¡___°å_,654200,0,0,0,0,2020/3/29
37781,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_¿å_æ³°å__,654300,0,0,0,0,2020/3/29
37782,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_³æ²³å­__,659001,4,0,3,1,2020/3/29
37783,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_¿æ_å°__,659002,0,0,0,0,2020/3/29
37784,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,_¾æ____å¸,659003,0,0,0,0,2020/3/29
37785,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,äº_æ¸__,659004,2,0,2,0,2020/3/29
37786,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,__±¯å¸,659005,0,0,0,0,2020/3/29
37787,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,____³å_,659006,0,0,0,0,2020/3/29
37788,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,__²³å¸,659007,0,0,0,0,2020/3/29
37789,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,__è¾¾æ_å¸,659008,0,0,0,0,2020/3/29
37790,2020/3/29,ä¸_,CN,_°ç_ç»´å_å°__æ²»å_,650000,___å¸,659009,0,0,0,0,2020/3/29
37791,2020/3/29,ä¸_,CN,_°æ¹¾_,710000,,,298,0,39,3,2020/3/29
37792,2020/3/29,ä¸_,CN,_°æ¹¾_,710000,_°æ¹¾_,710000,298,0,30,2,2020/3/29
37793,2020/3/29,ä¸_,CN,é¦_¸¯_¹å_è¡___,810000,,,641,0,118,4,2020/3/29
37794,2020/3/29,ä¸_,CN,é¦_¸¯_¹å_è¡___,810000,é¦_¸¯_¹å_è¡___,810000,641,0,118,4,2020/3/29
37795,2020/3/29,ä¸_,CN,æ¾³é__¹å_è¡___,820000,,,38,0,10,0,2020/3/29
37796,2020/3/29,ä¸_,CN,æ¾³é__¹å_è¡___,820000,æ¾³é__¹å_è¡___,820000,37,0,10,0,2020/3/29
37797,2020/3/29,_¥ä¼¦æ¯__,CO,,,,,608,0,10,6,2020/3/29
37798,2020/3/29,_¥æ_è¾¾é__,CR,,,,,295,0,3,2,2020/3/29
37799,2020/3/29,_¤å·´,CU,,,,,119,0,4,3,2020/3/29
37800,2020/3/29,ä½__è§,CV,,,,,6,0,0,1,2020/3/29
37801,2020/3/29,å¡_µ¦è·_,CY,,,,,179,0,15,5,2020/3/29
37802,2020/3/29,_·å_,CZ,,,,,2697,0,11,13,2020/3/29
37803,2020/3/29,å¾·å_,DE,,,,,58349,0,9200,481,2020/3/29
37804,2020/3/29,____,DJ,,,,,14,0,0,0,2020/3/29
37805,2020/3/29,ä¸¹éº¦,DK,,,,,2564,0,57,72,2020/3/29
37806,2020/3/29,å¤_±³å°¼å_,DM,,,,,11,0,0,0,2020/3/29
37807,2020/3/29,å¤_±³å°¼å_,DO,,,,,719,0,3,28,2020/3/29
37808,2020/3/29,_¿å____äº,DZ,,,,,454,0,77,29,2020/3/29
37809,2020/3/29,___å¤__,EC,,,,,1823,0,3,48,2020/3/29
37810,2020/3/29,_±æ_å°¼ä_,EE,,,,,679,0,20,3,2020/3/29
37811,2020/3/29,___,EG,,,,,576,0,121,36,2020/3/29
37812,2020/3/29,____¹é_äº,ER,,,,,6,0,0,0,2020/3/29
37813,2020/3/29,è¥¿ç__,ES,,,,,78797,0,14709,6528,2020/3/29
